uid,pid
334,2160
334,46531
334,74537
334,54343
334,27713
334,49938
334,39813
334,1953
334,2511
334,25829
334,79161
334,71936
334,81134
334,3939
334,65756
334,45781
334,35068
334,79670
334,33400
334,58858
334,38996
334,97344
334,61132
334,82823
334,64862
334,14400
334,54016
334,58891
334,69850
334,13617
334,48866
334,62538
334,22026
334,71792
334,95198
334,90268
334,18481
334,84806
334,2960
334,1655
334,40609
334,31997
334,70278
334,44673
334,24866
334,9555
334,53388
660,36697
660,34050
660,83811
660,81446
660,88411
660,55744
660,8018
660,60104
660,80341
660,29073
660,88178
660,53251
660,67039
660,99325
660,92458
660,75229
660,33715
660,7537
660,91180
660,57794
660,58011
660,57640
660,67538
660,93830
660,37691
660,55213
660,90033
660,67426
660,76749
660,1506
660,9015
660,6962
660,39982
660,52821
660,21227
660,51682
660,48295
660,1225
660,11104
660,79663
660,30270
660,18280
660,18730
660,73396
660,39658
660,54352
660,8621
660,78928
660,51906
660,81771
443,53802
443,93318
443,43304
443,66320
443,81449
443,14206
443,14134
443,27097
443,73194
443,9863
443,1232
443,27398
443,58517
443,72863
443,26778
443,88965
443,51249
443,6639
443,35764
443,36015
443,65083
443,25199
443,80023
443,47392
443,77395
443,44577
443,56925
443,73875
443,14050
443,28801
443,7448
443,90341
443,76940
443,9765
443,88839
443,14578
443,21283
443,12027
443,33862
443,93262
443,33337
443,39138
443,45882
443,65616
443,7298
443,86214
443,98804
443,77739
443,79460
443,56811
463,16348
463,75522
463,45292
463,12062
463,32179
463,11903
463,81421
463,53321
463,60371
463,65724
463,47026
463,8864
463,3102
463,96842
463,83648
463,55420
463,95110
463,51535
463,62523
463,2207
463,47664
463,38543
463,25741
463,87686
463,99968
463,12728
463,68448
463,15554
463,7644
463,65075
463,51267
463,70530
463,34787
463,67302
463,13821
463,10622
463,4569
463,37778
463,40934
463,3240
463,78082
463,94187
463,27570
463,33158
463,75569
463,31272
463,8370
463,76994
463,12714
463,26710
997,37834
997,72055
997,64816
997,23676
997,5166
997,85522
997,19151
997,27615
997,58329
997,31363
997,73562
997,5731
997,12162
997,58485
997,29892
997,40734
997,34925
997,76148
997,48412
997,5225
997,38983
997,25327
997,13496
997,19033
997,93446
997,4923
997,94200
997,67472
997,56318
997,38538
997,2493
997,38101
997,38464
997,58761
997,94286
997,68465
997,92559
997,67115
997,4933
997,86414
997,8914
997,70610
997,31876
997,99498
997,27182
997,57541
997,59180
997,80422
997,48677
997,25166
303,79948
303,31780
303,59104
303,20650
303,9189
303,40971
303,12191
303,85909
303,78800
303,97668
303,55968
303,98140
303,61656
303,31719
303,44424
303,11838
303,15071
303,41493
303,60802
303,13266
303,24289
303,67733
303,47338
303,78709
303,80385
303,67764
303,28014
303,24040
303,28893
303,33837
303,52442
303,27384
303,2221
303,66499
303,41517
303,30736
303,48916
303,43262
303,80319
303,59967
303,76947
303,94653
303,20786
303,54379
303,10404
303,60808
303,56582
303,66940
303,48562
303,27460
287,21500
287,49760
287,69348
287,18121
287,51989
287,13136
287,92009
287,70827
287,38380
287,33540
287,97040
287,63427
287,67811
287,54672
287,82265
287,64321
287,86315
287,67534
287,94020
287,81066
287,49635
287,62062
287,94226
287,39731
287,30040
287,97722
287,55937
287,70721
287,29381
287,30756
287,60276
287,83673
287,52302
287,21721
287,46786
287,40304
287,90325
287,45370
287,20067
287,81599
287,53749
287,38909
287,83147
287,54079
287,22710
287,10827
287,76743
287,45205
287,65978
287,11465
330,90950
330,40845
330,47640
330,15007
330,64536
330,70324
330,66159
330,35245
330,18745
330,89477
330,95684
330,97374
330,20769
330,95455
330,82802
330,57442
330,78529
330,11547
330,29661
330,88149
330,52658
330,99329
330,94163
330,70724
330,99893
330,58334
330,2698
330,69873
330,43676
330,28595
330,61344
330,6366
330,94547
330,45860
330,95716
330,89929
330,33136
330,86714
330,45794
330,95816
330,96126
330,55635
330,30583
330,52831
330,4348
330,87131
330,52532
330,27070
330,74314
330,29276
262,65369
262,33422
262,46364
262,66157
262,97286
262,91216
262,68185
262,68996
262,60271
262,86187
262,78917
262,23550
262,81715
262,72269
262,7896
262,39833
262,76254
262,68748
262,35167
262,88817
262,64748
262,27303
262,76907
262,52803
262,63076
262,55188
262,80150
262,53926
262,78076
262,46613
262,72814
262,74266
262,4215
262,84475
262,78398
262,25029
262,97786
262,39482
262,35663
262,75146
262,29944
262,22283
262,67704
262,35470
262,84891
262,28633
262,6087
262,2497
262,68610
262,37519
941,27783
941,95123
941,63965
941,5126
941,65524
941,95623
941,38421
941,90825
941,69028
941,58228
941,88387
941,50273
941,71059
941,66178
941,41611
941,49075
941,25768
941,18688
941,13080
941,41542
941,45348
941,73836
941,12087
941,792
941,299
941,42648
941,58511
941,37471
941,2305
941,23830
941,35979
941,20149
941,66289
941,63676
941,77717
941,22772
941,10429
941,63881
941,14683
941,35653
941,93164
941,32065
941,92468
941,54977
941,59663
941,8789
941,38644
941,94523
941,74568
941,46008
310,45659
310,63297
310,63590
310,97181
310,31258
310,35412
310,88685
310,8377
310,38918
310,38294
310,64722
310,83539
310,81472
310,33796
310,78458
310,38374
310,32771
310,49636
310,20954
310,35421
310,70702
310,84193
310,43957
310,2667
310,68944
310,13108
310,91284
310,39545
310,51072
310,36887
310,27140
310,70603
310,9177
310,90755
310,47268
310,38316
310,59030
310,14370
310,75859
310,387
310,56099
310,99024
310,46522
310,76259
310,51708
310,2124
310,52537
310,28057
310,19231
310,34710
44,81488
44,20941
44,94890
44,96194
44,20000
44,45089
44,58137
44,91710
44,84455
44,52630
44,50235
44,52843
44,4213
44,31544
44,28092
44,21970
44,45241
44,77599
44,51680
44,13713
44,17515
44,85994
44,30821
44,79852
44,29086
44,52381
44,71590
44,82378
44,49465
44,98336
44,67844
44,5535
44,55714
44,61968
44,81358
44,15825
44,9007
44,649
44,80984
44,12699
44,40939
44,88792
44,72266
44,32361
44,58656
44,91453
44,26138
44,96949
44,44665
44,32166
677,79140
677,24509
677,7432
677,49580
677,80335
677,9069
677,62697
677,17756
677,22744
677,26351
677,34781
677,98261
677,18547
677,92036
677,20354
677,79428
677,25568
677,31466
677,67183
677,28272
677,21280
677,63057
677,2563
677,94062
677,75792
677,36969
677,47631
677,81864
677,38783
677,26147
677,77633
677,79154
677,86768
677,4582
677,17215
677,76988
677,30318
677,32660
677,98679
677,42960
677,32189
677,88731
677,65238
677,66128
677,65397
677,32308
677,62150
677,84728
677,91371
677,20153
294,35528
294,2211
294,51778
294,93587
294,552
294,8111
294,16339
294,29575
294,87721
294,47034
294,42551
294,66408
294,57850
294,44508
294,73266
294,20426
294,34667
294,93578
294,79096
294,82159
294,82052
294,59592
294,8613
294,76383
294,26502
294,19306
294,91797
294,29
294,63397
294,60302
294,46012
294,11868
294,4081
294,36270
294,92632
294,77915
294,53006
294,60158
294,45835
294,66479
294,7780
294,79599
294,35713
294,51602
294,91800
294,16076
294,99545
294,24366
294,49669
294,31341
678,42350
678,71199
678,1820
678,48775
678,98299
678,62971
678,39474
678,27050
678,91275
678,27782
678,13860
678,44312
678,81056
678,39711
678,28439
678,70203
678,79746
678,43021
678,32434
678,7239
678,9635
678,26068
678,74764
678,16151
678,8184
678,31779
678,24834
678,37271
678,95739
678,12780
678,19481
678,34771
678,45663
678,65706
678,81846
678,34883
678,70510
678,8746
678,39975
678,70443
678,19107
678,95962
678,93547
678,39960
678,72642
678,58020
678,43272
678,99694
678,71421
678,12399
50,46848
50,52912
50,10966
50,69448
50,76554
50,73554
50,2370
50,48757
50,7206
50,5886
50,2177
50,15773
50,81418
50,54408
50,10956
50,19843
50,72904
50,83650
50,42251
50,6750
50,61104
50,38791
50,57294
50,20206
50,69968
50,61021
50,81567
50,63890
50,69333
50,85956
50,74151
50,60181
50,93820
50,19066
50,20730
50,54243
50,83710
50,85752
50,19936
50,60110
50,49773
50,63572
50,12932
50,85290
50,91420
50,37798
50,13764
50,82401
50,20482
50,66877
77,59546
77,83607
77,13904
77,4825
77,72856
77,36492
77,83078
77,83895
77,26983
77,23563
77,67563
77,18898
77,6305
77,23696
77,75017
77,35130
77,62616
77,56111
77,56031
77,98302
77,26424
77,65043
77,93106
77,87778
77,21746
77,32655
77,25881
77,51175
77,39737
77,70247
77,10115
77,82870
77,96689
77,6927
77,66448
77,5194
77,16471
77,92283
77,96203
77,31734
77,17974
77,17050
77,57786
77,47044
77,71236
77,13912
77,67083
77,4365
77,52785
77,80963
669,48610
669,62381
669,88131
669,22747
669,38025
669,48094
669,66221
669,37948
669,77987
669,7975
669,9242
669,87845
669,40592
669,47917
669,35718
669,12477
669,39776
669,89835
669,20653
669,39153
669,5767
669,58613
669,26477
669,52568
669,91854
669,10291
669,37891
669,36444
669,2212
669,23286
669,86174
669,66063
669,33784
669,13260
669,78108
669,59702
669,81935
669,83536
669,53456
669,18369
669,8787
669,9170
669,91621
669,63320
669,45513
669,73485
669,7874
669,14894
669,28641
669,12236
47,57697
47,4696
47,2448
47,39141
47,83366
47,63579
47,11483
47,34204
47,33867
47,62560
47,89082
47,81412
47,19499
47,89994
47,34176
47,72803
47,49355
47,68402
47,94085
47,94158
47,65507
47,19349
47,91474
47,92666
47,85722
47,81127
47,60286
47,76892
47,14490
47,60505
47,72107
47,14258
47,77840
47,62313
47,52318
47,698
47,75654
47,81819
47,57807
47,82901
47,75195
47,21168
47,35652
47,2198
47,17832
47,57325
47,47304
47,5969
47,86401
47,30725
346,70012
346,34812
346,71283
346,90621
346,38802
346,52316
346,52998
346,36039
346,97662
346,75645
346,50550
346,74170
346,58276
346,35098
346,42408
346,67730
346,58256
346,31540
346,30184
346,59511
346,33192
346,71359
346,85593
346,22013
346,43954
346,86447
346,94552
346,5425
346,23165
346,72906
346,50687
346,94682
346,50899
346,53751
346,74542
346,85415
346,96099
346,31309
346,17395
346,84698
346,9800
346,82876
346,68260
346,99510
346,41391
346,23142
346,7204
346,77626
346,65637
346,52048
333,21550
333,55623
333,4700
333,64393
333,56158
333,70635
333,78470
333,13420
333,63984
333,76931
333,39661
333,39346
333,81876
333,34150
333,37435
333,10488
333,25760
333,75338
333,90949
333,20535
333,69152
333,11315
333,15057
333,20825
333,32616
333,35024
333,92870
333,51085
333,97788
333,85199
333,71369
333,87784
333,53914
333,51386
333,93221
333,66627
333,72163
333,96432
333,11332
333,91500
333,62966
333,29435
333,40910
333,40198
333,59071
333,61247
333,8334
333,79073
333,89995
333,38460
809,17125
809,67372
809,22819
809,3775
809,34463
809,74512
809,4648
809,4830
809,56207
809,13022
809,8712
809,24568
809,30414
809,72909
809,61579
809,30364
809,25434
809,31449
809,18182
809,67072
809,54304
809,92886
809,99206
809,91195
809,51170
809,83406
809,43121
809,26955
809,45291
809,25106
809,34889
809,75465
809,80581
809,90577
809,15528
809,457
809,44153
809,11574
809,98734
809,6747
809,75572
809,57518
809,85112
809,82902
809,67685
809,40163
809,57299
809,87250
809,7955
809,33589
99,1099
99,4034
99,49593
99,5702
99,45445
99,42188
99,62417
99,58065
99,1989
99,60852
99,68434
99,72066
99,37243
99,82345
99,76460
99,90853
99,34602
99,5055
99,75484
99,5785
99,68474
99,3872
99,51
99,6967
99,44933
99,17497
99,16918
99,63953
99,42394
99,74044
99,29436
99,1644
99,79264
99,47476
99,60841
99,10100
99,20028
99,49927
99,64405
99,72810
99,61217
99,67015
99,23018
99,80862
99,53765
99,67259
99,66388
99,92040
99,34866
99,12941
497,32513
497,53373
497,56923
497,95376
497,20472
497,55346
497,64177
497,56003
497,72106
497,47774
497,97398
497,61712
497,62551
497,63111
497,82373
497,23670
497,39651
497,2378
497,9358
497,38805
497,17517
497,56940
497,84256
497,61887
497,75468
497,37012
497,79875
497,66384
497,15614
497,4736
497,91347
497,94568
497,2883
497,59113
497,58
497,93779
497,58071
497,72454
497,95018
497,60799
497,49625
497,28298
497,6319
497,84640
497,46456
497,61470
497,64172
497,23695
497,70130
497,10531
854,81729
854,89957
854,62953
854,69413
854,63714
854,66369
854,9302
854,5454
854,63176
854,48884
854,23126
854,81646
854,14488
854,74767
854,56664
854,29504
854,69236
854,92940
854,4411
854,88675
854,64446
854,58304
854,6954
854,39206
854,21041
854,74128
854,92103
854,55505
854,15076
854,67358
854,78847
854,94134
854,28784
854,24915
854,13448
854,320
854,58795
854,16085
854,47781
854,32645
854,33714
854,80213
854,18621
854,29482
854,94116
854,74394
854,69185
854,3930
854,5390
854,5607
337,63148
337,81915
337,12514
337,51498
337,74303
337,78961
337,50719
337,91948
337,3611
337,65947
337,51623
337,80843
337,61059
337,65862
337,78828
337,53093
337,14905
337,55813
337,42007
337,53078
337,82784
337,89831
337,31930
337,57731
337,40036
337,50747
337,81298
337,1672
337,50435
337,53560
337,96339
337,46264
337,43124
337,35428
337,66060
337,75339
337,94259
337,302
337,26640
337,94616
337,70825
337,83423
337,54800
337,38257
337,76704
337,20001
337,37086
337,37030
337,96161
337,50336
888,47266
888,3621
888,63833
888,67832
888,52487
888,25482
888,21443
888,48332
888,82430
888,8059
888,67932
888,52397
888,70340
888,22644
888,43764
888,41355
888,87907
888,99088
888,29947
888,27079
888,60936
888,40447
888,70878
888,19410
888,56298
888,2693
888,55403
888,76929
888,37016
888,29250
888,61958
888,23183
888,28764
888,61254
888,41337
888,8361
888,9566
888,45439
888,88394
888,90094
888,61098
888,83565
888,84338
888,18416
888,53366
888,93716
888,39967
888,63337
888,85187
888,27402
747,70832
747,1711
747,53833
747,35071
747,64894
747,33240
747,47684
747,66323
747,80695
747,38152
747,24733
747,61387
747,76443
747,76925
747,64392
747,12805
747,20771
747,57947
747,57801
747,11139
747,78836
747,41924
747,90575
747,73441
747,402
